,location,total_sqft,bath,price,bhk
3498,Thanisandra,1698.0,3.0,107.0,3
3499,Thanisandra,1564.0,3.0,105.0,3
3500,Thanisandra,1265.0,2.0,83.0,2
3502,Thanisandra,1697.0,3.0,110.0,3
3503,Thanisandra,1880.0,3.0,120.0,3
3504,Thanisandra,760.0,1.0,50.0,1
3505,Thanisandra,933.0,2.0,58.0,1
3506,Thanisandra,1183.0,2.0,77.25,2
3507,Thanisandra,1564.0,3.0,100.0,3
3508,Thanisandra,662.0,1.0,45.0,1
3509,Thanisandra,1262.0,2.0,83.0,3
3511,Thanisandra,1702.0,3.0,115.0,3
3513,Thanisandra,1935.0,4.0,122.0,3
3515,Thanisandra,1183.0,2.0,77.3,2
3516,Thanisandra,662.0,1.0,38.0,1
3518,Thanisandra,1595.0,3.0,105.0,3
3519,Thanisandra,2087.0,4.0,139.0,3
3520,Thanisandra,1098.0,2.0,71.0,2
3521,Thanisandra,1411.0,3.0,93.25,3
3522,Thanisandra,1732.0,3.0,112.0,3
3523,Thanisandra,933.0,1.0,61.0,1
3524,Thanisandra,1702.0,3.0,107.0,3
3525,Thanisandra,1948.0,4.0,129.0,4
3526,Thanisandra,1056.0,2.0,70.0,2
3527,Thanisandra,1245.0,2.0,83.05,2
3528,Thanisandra,1261.0,2.0,80.0,3
3530,Thanisandra,1930.0,4.0,122.0,3
3531,Thanisandra,760.0,1.0,50.4,1
3532,Thanisandra,1801.0,3.0,115.0,3
3533,Thanisandra,1806.0,6.0,116.0,3
3534,Thanisandra,1965.0,4.0,125.0,3
3535,Thanisandra,1573.0,3.0,100.0,3
3536,Thanisandra,1917.0,4.0,130.0,4
3537,Thigalarapalya,1418.0,2.0,103.0,2
3538,Thigalarapalya,1418.0,2.0,104.0,2
3539,Thigalarapalya,1418.0,2.0,103.0,2
3540,Thigalarapalya,2072.0,4.0,159.0,3
3541,Thigalarapalya,1418.0,2.0,106.0,2
3542,Thigalarapalya,1418.0,2.0,104.0,2
3543,Thigalarapalya,3122.0,6.0,237.0,4
3544,Thigalarapalya,1418.0,2.0,105.0,2
3545,Thigalarapalya,1418.0,2.0,104.0,2
3546,Thigalarapalya,1418.0,2.0,106.0,2
3547,Thigalarapalya,2072.0,4.0,155.0,3
3549,Thigalarapalya,1418.0,2.0,105.0,2
3550,Thigalarapalya,2072.0,4.0,160.0,3
3551,Thigalarapalya,2072.0,4.0,160.0,3
3552,Thigalarapalya,2072.0,4.0,155.0,3
3554,Thigalarapalya,2072.0,4.0,157.0,3
3555,Thigalarapalya,1418.0,2.0,105.0,2
3556,Thigalarapalya,1400.0,2.0,105.0,2
3557,Thigalarapalya,1297.0,2.0,98.0,2
3558,Thubarahalli,3800.0,4.0,239.0,4
3559,Thubarahalli,1200.0,2.0,78.0,2
3560,Thubarahalli,1128.0,2.0,75.0,2
3561,Thubarahalli,1085.0,2.0,70.0,2
3562,Thubarahalli,1216.0,2.0,80.0,2
3563,Thubarahalli,1200.0,2.0,79.0,2
3564,Thubarahalli,1200.0,2.0,80.0,2
3565,Thubarahalli,1200.0,2.0,79.55,2
3566,Thubarahalli,2625.0,3.0,175.0,3
3568,Thyagaraja Nagar,2000.0,4.0,145.0,5
3569,Thyagaraja Nagar,1270.0,2.0,95.25,3
3570,Thyagaraja Nagar,1040.0,2.0,68.0,2
3571,Tindlu,7500.0,7.0,400.0,7
3572,Tindlu,1165.0,2.0,59.8,2
3573,Tindlu,1050.0,2.0,55.0,2
3574,Tindlu,1100.0,2.0,55.0,2
3578,Tumkur Road,1098.0,2.0,72.0,2
3579,Tumkur Road,1354.0,3.0,90.0,3
3580,Tumkur Road,1240.0,2.0,84.0,3
3581,Tumkur Road,1239.0,2.0,82.0,2
3582,Tumkur Road,1246.0,2.0,82.0,2
3583,Tumkur Road,1500.0,3.0,100.0,3
3584,Tumkur Road,1416.0,3.0,94.0,3
3585,Tumkur Road,1027.0,2.0,68.62,2
3586,Tumkur Road,1459.0,2.0,95.0,3
3587,Tumkur Road,992.0,2.0,60.0,2
3589,Tumkur Road,1441.0,2.0,95.0,3
3590,Tumkur Road,1240.0,2.0,83.0,3
3591,Tumkur Road,1027.0,2.0,67.0,2
3593,Ulsoor,2135.0,3.0,215.0,3
3594,Ulsoor,1275.0,2.0,120.0,2
3595,Ulsoor,1180.0,2.0,100.0,2
3596,Ulsoor,1500.0,2.0,125.0,3
3597,Ulsoor,2000.0,3.0,185.0,3
3598,Ulsoor,1255.0,2.0,120.0,2
3599,Ulsoor,2135.0,3.0,170.0,3
3600,Uttarahalli,1440.0,2.0,62.0,3
3601,Uttarahalli,1143.0,2.0,45.0,2
3602,Uttarahalli,1020.0,2.0,45.0,2
3603,Uttarahalli,1101.0,2.0,45.0,2
3604,Uttarahalli,1175.0,2.0,47.0,2
3605,Uttarahalli,1390.0,2.0,62.55,3
3606,Uttarahalli,1330.0,2.0,56.0,3
3607,Uttarahalli,1008.0,2.0,45.0,2
3608,Uttarahalli,1390.0,2.0,60.47,3
3610,Uttarahalli,1150.0,2.0,49.0,2
3611,Uttarahalli,1330.0,2.0,56.0,3
3612,Uttarahalli,993.0,2.0,39.71,2
3613,Uttarahalli,1045.0,2.0,45.0,2
3614,Uttarahalli,850.0,2.0,37.93,2
3615,Uttarahalli,1345.0,2.0,57.0,3
3616,Uttarahalli,1089.0,2.0,43.55,2
3617,Uttarahalli,1279.0,2.0,48.0,2
3618,Uttarahalli,1425.0,2.0,64.0,3
3619,Uttarahalli,1050.0,2.0,42.0,2
3620,Uttarahalli,1300.0,2.0,55.0,3
3621,Uttarahalli,1250.0,2.0,55.0,3
3622,Uttarahalli,1200.0,3.0,50.0,3
3623,Uttarahalli,1085.0,2.0,43.0,2
3624,Uttarahalli,1175.0,2.0,47.0,2
3625,Uttarahalli,1175.0,2.0,47.0,2
3626,Uttarahalli,1215.0,2.0,52.85,3
3627,Uttarahalli,1325.0,2.0,53.0,2
3628,Uttarahalli,1300.0,2.0,60.0,3
3629,Uttarahalli,850.0,2.0,35.0,2
3630,Uttarahalli,1360.0,2.0,61.2,3
3631,Uttarahalli,1134.0,2.0,45.36,2
3632,Uttarahalli,1320.0,2.0,55.44,3
3633,Uttarahalli,1390.0,2.0,61.16,3
3634,Uttarahalli,1090.0,2.0,45.0,2
3635,Uttarahalli,1050.0,2.0,42.0,2
3636,Uttarahalli,1123.0,2.0,48.0,2
3637,Uttarahalli,1329.0,2.0,56.0,3
3638,Uttarahalli,938.0,2.0,35.0,2
3639,Uttarahalli,1100.0,1.0,45.0,2
3640,Uttarahalli,1125.0,2.0,47.0,2
3641,Uttarahalli,1390.0,2.0,62.55,3
3642,Uttarahalli,1160.0,2.0,45.0,2
3643,Uttarahalli,1280.0,2.0,60.0,3
3644,Uttarahalli,1190.0,2.0,53.55,2
3645,Uttarahalli,1330.0,2.0,57.0,3
3646,Uttarahalli,1125.0,2.0,48.0,2
3647,Uttarahalli,1320.0,2.0,55.44,3
3648,Uttarahalli,1065.0,2.0,42.59,2
3649,Uttarahalli,1075.0,2.0,46.76,2
3650,Uttarahalli,1215.0,2.0,52.85,3
3651,Uttarahalli,1002.0,2.0,40.08,2
3652,Uttarahalli,1002.0,2.0,40.08,2
3653,Uttarahalli,1125.0,2.0,47.65,2
3654,Uttarahalli,1300.0,2.0,55.0,2
3655,Uttarahalli,980.0,2.0,45.0,2
3656,Uttarahalli,1125.0,2.0,47.0,2
3657,Uttarahalli,1175.0,2.0,47.0,2
3659,Uttarahalli,1213.0,2.0,48.0,2
3660,Uttarahalli,900.0,2.0,35.0,2
3661,Uttarahalli,1065.0,2.0,42.6,2
3662,Uttarahalli,1125.0,2.0,47.0,2
3663,Uttarahalli,1270.0,2.0,55.25,3
3664,Uttarahalli,1270.0,2.0,55.25,3
3665,Uttarahalli,1107.0,2.0,45.0,2
3666,Uttarahalli,1200.0,2.0,55.0,2
3667,Uttarahalli,1500.0,3.0,68.0,3
3668,Uttarahalli,1120.0,2.0,50.0,2
3669,Uttarahalli,1150.0,2.0,46.0,2
3670,Uttarahalli,1330.0,2.0,58.0,3
3671,Uttarahalli,1050.0,2.0,42.0,2
3672,Uttarahalli,1125.0,2.0,48.0,2
3673,Uttarahalli,1345.0,2.0,57.0,3
3674,Uttarahalli,1345.0,2.0,57.0,3
3675,Uttarahalli,1000.0,2.0,39.5,2
3676,Uttarahalli,1125.0,1.0,45.0,2
3677,Uttarahalli,1330.0,2.0,57.0,3
3678,Uttarahalli,1125.0,2.0,47.0,2
3679,Uttarahalli,1260.0,2.0,55.0,2
3680,Uttarahalli,1284.0,2.0,53.36,2
3681,Uttarahalli,1150.0,2.0,45.99,2
3682,Uttarahalli,1290.0,2.0,56.12,3
3683,Uttarahalli,1328.0,2.0,56.0,3
3684,Uttarahalli,1290.0,2.0,56.12,3
3685,Uttarahalli,1075.0,2.0,46.76,2
3686,Uttarahalli,1345.0,2.0,57.0,3
3687,Varthur,1160.0,2.0,44.0,2
3688,Varthur,1024.0,2.0,42.0,2
3689,Varthur,1055.0,2.0,45.35,2
3690,Varthur,1280.0,2.0,65.0,2
3691,Varthur,977.0,2.0,36.0,2
3692,Varthur,1111.0,2.0,41.88,2
3693,Varthur,1140.0,2.0,55.5,2
3694,Varthur,1090.0,2.0,48.0,2
3695,Varthur,1450.0,3.0,71.0,3
3696,Varthur,1210.0,2.0,60.0,2
3697,Varthur,1070.0,2.0,46.0,2
3698,Varthur,1120.0,2.0,44.24,2
3699,Varthur,1085.0,2.0,45.0,2
3700,Varthur,1250.0,2.0,47.0,2
3701,Varthur,1155.0,2.0,60.0,2
3702,Varthur,1180.0,2.0,55.0,2
3703,Varthur,1045.0,2.0,40.65,2
3704,Varthur,1210.0,2.0,64.15,2
3705,Varthur,1760.0,2.0,85.0,2
3706,Varthur,1210.0,2.0,54.0,2
3707,Varthur Road,1050.0,2.0,42.7,2
3708,Varthur Road,1255.0,2.0,52.76,2
3709,Varthur Road,1140.0,2.0,49.11,2
3710,Vasanthapura,1135.0,2.0,39.73,2
3711,Vasanthapura,995.0,2.0,34.82,2
3712,Vasanthapura,995.0,2.0,34.82,2
3713,Vasanthapura,1037.0,2.0,36.28,2
3714,Vasanthapura,978.0,2.0,34.22,2
3715,Vasanthapura,1037.0,2.0,36.28,2
3716,Vidyaranyapura,1200.0,2.0,55.0,2
3717,Vidyaranyapura,1060.0,2.0,55.0,2
3718,Vidyaranyapura,1100.0,2.0,54.0,2
3719,Vidyaranyapura,1440.0,2.0,70.0,3
3720,Vidyaranyapura,1100.0,2.0,54.0,2
3721,Vidyaranyapura,945.0,2.0,40.0,2
3722,Vidyaranyapura,1100.0,2.0,54.0,2
3723,Vidyaranyapura,1200.0,2.0,65.0,3
3724,Vidyaranyapura,1200.0,2.0,52.0,2
3725,Vidyaranyapura,1050.0,2.0,50.0,2
3726,Vidyaranyapura,1188.0,2.0,50.0,2
3727,Vidyaranyapura,2400.0,5.0,135.0,4
3728,Vidyaranyapura,1200.0,2.0,60.5,2
3730,Vijayanagar,1933.0,3.0,129.0,3
3731,Vijayanagar,1450.0,3.0,100.0,3
3732,Vijayanagar,1826.0,3.0,121.0,3
3733,Vijayanagar,1739.0,3.0,116.0,3
3734,Vijayanagar,1490.0,3.0,100.0,3
3735,Vijayanagar,1180.0,2.0,65.0,2
3736,Vijayanagar,606.0,1.0,34.78,1
3737,Vijayanagar,1527.0,3.0,115.0,3
3738,Vijayanagar,989.0,2.0,60.0,2
3739,Vijayanagar,1520.0,2.0,103.0,3
3740,Vijayanagar,1749.0,3.0,117.0,3
3741,Vijayanagar,1046.0,2.0,75.0,2
3742,Vijayanagar,606.0,1.0,40.0,1
3743,Vijayanagar,1760.0,3.0,140.0,3
3744,Vijayanagar,2047.0,3.0,136.0,3
3746,Vijayanagar,1178.0,2.0,82.0,2
3747,Vijayanagar,920.0,2.0,60.0,2
3748,Vijayanagar,1019.0,2.0,58.0,2
3749,Vijayanagar,1180.0,2.0,86.0,2
3750,Vijayanagar,492.0,1.0,40.0,1
3751,Vishveshwarya Layout,750.0,1.0,30.0,1
3752,Vishveshwarya Layout,2100.0,6.0,92.0,6
3753,Vishwapriya Layout,770.0,2.0,30.0,2
3754,Vishwapriya Layout,910.0,2.0,36.0,2
3755,Vittasandra,1246.0,2.0,67.0,2
3756,Vittasandra,1246.0,2.0,67.3,2
3757,Vittasandra,1246.0,2.0,64.5,2
3758,Vittasandra,1246.0,2.0,64.5,2
3759,Vittasandra,1238.0,2.0,67.0,2
3760,Vittasandra,1404.0,2.0,75.0,2
3761,Vittasandra,1246.0,2.0,65.0,2
3762,Vittasandra,1238.0,2.0,67.0,2
3763,Vittasandra,1246.0,2.0,67.4,2
3764,Vittasandra,1259.0,2.0,67.4,2
3765,Vittasandra,1246.0,2.0,67.4,2
3766,Vittasandra,1246.0,2.0,65.4,2
3767,Vittasandra,1238.0,2.0,67.32,2
3768,Vittasandra,1246.0,2.0,67.4,2
3769,Vittasandra,1246.0,2.0,67.3,2
3770,Vittasandra,1259.0,2.0,67.48,2
3771,Vittasandra,1404.0,2.0,75.0,2
3772,Vittasandra,1246.0,2.0,67.0,2
3773,Vittasandra,1404.0,2.0,72.0,2
3774,Vittasandra,1246.0,2.0,67.5,2
3775,Vittasandra,1246.0,2.0,67.5,2
3776,Vittasandra,1246.0,2.0,65.0,2
3777,Vittasandra,1246.0,2.0,67.4,2
3781,Whitefield,4144.0,4.0,315.0,4
3782,Whitefield,1897.0,3.0,130.0,3
3783,Whitefield,1360.0,2.0,95.0,2
3784,Whitefield,1700.0,3.0,115.0,3
3786,Whitefield,1272.0,2.0,95.05,2
3794,Whitefield,1562.0,3.0,103.0,3
3795,Whitefield,1320.0,2.0,95.0,2
3796,Whitefield,3010.0,3.0,200.0,3
3797,Whitefield,1346.0,2.0,96.17,2
3798,Whitefield,905.0,1.0,55.0,1
3799,Whitefield,1697.0,3.0,115.0,3
3801,Whitefield,3227.0,5.0,250.0,5
3802,Whitefield,1132.0,2.0,79.28,2
3805,Whitefield,750.0,2.0,52.7,2
3806,Whitefield,3445.0,5.0,270.0,4
3808,Whitefield,1150.0,2.0,90.0,2
3809,Whitefield,1216.0,2.0,84.0,2
3810,Whitefield,1840.0,3.0,140.0,3
3811,Whitefield,1778.0,3.0,122.0,3
3815,Whitefield,1870.0,3.0,138.0,3
3816,Whitefield,1862.0,3.0,125.0,3
3817,Whitefield,1655.0,3.0,113.0,3
3820,Whitefield,750.0,1.0,51.0,1
3822,Whitefield,905.0,1.0,62.0,1
3823,Whitefield,1870.0,3.0,138.0,3
3824,Whitefield,1320.0,2.0,99.26,2
3825,Whitefield,2901.0,4.0,190.0,3
3827,Whitefield,2225.0,3.0,149.0,3
3829,Whitefield,605.0,1.0,40.0,1
3830,Whitefield,2210.0,3.0,156.0,3
3832,Whitefield,1740.0,4.0,130.0,3
3834,Whitefield,1655.0,3.0,120.0,3
3835,Whitefield,4003.0,6.0,300.0,4
3837,Whitefield,905.0,1.0,60.0,1
3839,Whitefield,840.0,1.0,57.6,1
3840,Whitefield,1290.0,2.0,90.0,2
3842,Whitefield,1356.0,2.0,94.84,2
3843,Whitefield,1338.0,2.0,103.0,2
3844,Whitefield,1267.0,2.0,90.33,2
3845,Whitefield,1836.0,3.0,125.0,3
3848,Whitefield,1564.0,3.0,103.0,3
3850,Whitefield,1704.0,3.0,120.0,3
3853,Whitefield,1216.0,2.0,84.03,2
3855,Whitefield,1346.0,2.0,100.0,3
3858,Whitefield,2900.0,4.0,225.0,4
3859,Whitefield,1340.0,2.0,101.0,2
3864,Whitefield,1655.0,3.0,110.0,3
3865,Whitefield,840.0,1.0,57.0,1
3866,Whitefield,516.0,1.0,39.0,1
3867,Whitefield,3410.0,5.0,253.0,4
3870,Whitefield,1820.0,3.0,140.0,3
3872,Whitefield,1270.0,2.0,94.0,2
3873,Whitefield,1220.0,2.0,89.0,2
3877,Whitefield,2321.0,4.0,157.0,3
3879,Whitefield,1655.0,3.0,113.0,3
3880,Whitefield,1660.0,3.0,110.0,3
3883,Whitefield,1457.0,2.0,105.0,3
3884,Whitefield,1720.0,3.0,128.0,3
3885,Whitefield,1564.0,3.0,103.0,3
3886,Whitefield,613.0,1.0,48.0,1
3887,Whitefield,1730.0,3.0,125.0,3
3888,Whitefield,877.0,1.0,59.0,1
3889,Yelachenahalli,2400.0,1.0,150.0,2
3890,Yelachenahalli,1080.0,2.0,55.0,2
3891,Yelachenahalli,1400.0,2.0,78.0,2
3892,Yelachenahalli,1330.0,3.0,73.5,3
3893,Yelachenahalli,1100.0,2.0,60.0,2
3895,Yelachenahalli,1103.0,2.0,55.0,2
3896,Yelachenahalli,1000.0,2.0,50.0,2
3897,Yelahanka,1326.0,2.0,78.0,2
3899,Yelahanka,654.0,1.0,38.4,1
3900,Yelahanka,1603.0,3.0,96.0,3
3901,Yelahanka,1304.0,2.0,79.0,2
3902,Yelahanka,1566.0,3.0,97.0,3
3903,Yelahanka,1270.0,2.0,78.0,2
3904,Yelahanka,1100.0,2.0,70.0,2
3905,Yelahanka,1200.0,2.0,70.0,2
3906,Yelahanka,4000.0,5.0,220.0,5
3907,Yelahanka,654.0,1.0,37.0,1
3910,Yelahanka,1614.0,2.0,100.0,3
3911,Yelahanka,1322.0,2.0,80.0,2
3912,Yelahanka,1305.0,2.0,78.0,2
3913,Yelahanka,1315.0,2.0,75.0,2
3914,Yelahanka,3600.0,6.0,200.0,6
3915,Yelahanka,1650.0,3.0,105.0,3
3916,Yelahanka,654.0,1.0,36.25,1
3918,Yelahanka,2317.0,4.0,140.0,3
3919,Yelahanka,654.0,1.0,38.0,1
3921,Yelahanka,602.0,1.0,38.0,1
3922,Yelahanka,682.0,1.0,36.23,1
3923,Yelahanka,1560.0,2.0,98.0,3
3924,Yelahanka,1780.0,3.0,107.0,3
3927,Yelahanka,700.0,1.0,38.0,1
3928,Yelahanka,3019.0,6.0,190.0,4
3929,Yelahanka,1600.0,3.0,100.0,3
3930,Yelahanka,1350.0,2.0,85.0,3
3932,Yelahanka,1175.0,2.0,67.77,2
3933,Yelahanka,1322.0,2.0,77.9,2
3934,Yelahanka,602.0,1.0,33.0,1
3935,Yelahanka,1315.0,2.0,77.0,2
3936,Yelahanka,1267.0,3.0,78.0,2
3937,Yelahanka,1360.0,2.0,78.19,2
3938,Yelahanka New Town,650.0,1.0,33.0,1
3939,Yelahanka New Town,500.0,1.0,20.0,1
3940,Yelahanka New Town,440.0,1.0,16.5,1
3941,Yelahanka New Town,1610.0,3.0,92.0,3
3942,Yelahanka New Town,350.0,1.0,13.5,1
3943,Yelahanka New Town,1385.0,2.0,65.0,2
3944,Yelahanka New Town,500.0,2.0,24.0,1
3945,Yelahanka New Town,450.0,1.0,16.0,1
3946,Yelahanka New Town,960.0,2.0,50.0,2
3947,Yelahanka New Town,1400.0,2.0,80.0,3
3948,Yelahanka New Town,450.0,1.0,15.0,1
3949,Yelahanka New Town,500.0,1.0,18.0,1
3950,Yelahanka New Town,488.0,1.0,20.0,1
3951,Yelahanka New Town,1100.0,2.0,58.0,2
3952,Yelahanka New Town,1000.0,2.0,44.0,2
3953,Yelahanka New Town,1290.0,2.0,70.0,2
3954,Yelenahalli,1240.0,2.0,47.12,2
3955,Yelenahalli,1200.0,2.0,46.17,2
3956,Yelenahalli,1260.0,2.0,47.88,2
3957,Yelenahalli,1200.0,2.0,45.6,2
3958,Yelenahalli,1200.0,2.0,46.17,2
3959,Yelenahalli,1160.0,2.0,44.08,2
3960,Yeshwanthpur,1277.5,2.0,95.815,2
3961,Yeshwanthpur,1185.0,2.0,75.84,2
3962,Yeshwanthpur,1313.0,3.0,96.0,3
3963,Yeshwanthpur,1400.0,2.0,100.0,2
3964,Yeshwanthpur,717.0,2.0,49.475,2
3965,Yeshwanthpur,605.0,1.0,41.745,1
3966,Yeshwanthpur,1240.0,2.0,80.0,2
3967,Yeshwanthpur,1144.0,2.0,67.0,2
3968,Yeshwanthpur,1362.0,2.0,100.0,2
3969,Yeshwanthpur,1855.0,3.0,140.0,3
3970,Yeshwanthpur,1165.0,2.0,85.0,2
3971,Yeshwanthpur,650.0,1.0,40.0,1
3972,Yeshwanthpur,1855.0,3.0,140.0,3
3973,Yeshwanthpur,2500.0,5.0,185.0,6
3974,other,2770.0,4.0,290.0,3
3975,other,600.0,1.0,38.0,1
3977,other,2511.0,3.0,205.0,3
3979,other,1200.0,3.0,90.0,3
3980,other,782.0,2.0,55.68,2
3982,other,2795.0,4.0,235.0,3
3983,other,1904.0,3.0,150.0,3
3984,other,2000.0,3.0,175.0,3
3985,other,912.0,2.0,70.0,3
3986,other,2405.0,4.0,260.0,3
3987,other,1500.0,2.0,115.0,2
3989,other,2600.0,8.0,180.0,8
3992,other,1560.0,3.0,115.0,3
3994,other,1350.0,2.0,140.0,3
3995,other,1800.0,3.0,150.0,3
3996,other,1200.0,3.0,90.0,3
3997,other,5000.0,9.0,360.0,11
3998,other,1150.0,2.0,126.0,2
4001,other,700.0,1.0,41.0,1
4002,other,1353.0,2.0,110.0,2
4003,other,1200.0,2.0,85.0,1
4004,other,1056.0,2.0,80.0,2
4005,other,1544.0,3.0,120.0,3
4007,other,540.0,1.0,36.0,1
4008,other,1600.0,2.0,115.0,2
4009,other,834.0,1.0,60.0,1
4010,other,1355.0,2.0,115.0,2
4011,other,600.0,1.0,50.0,1
4012,other,1875.0,3.0,165.0,3
4013,other,600.0,2.0,55.0,2
4014,other,1092.0,2.0,98.5,3
4015,other,600.0,1.0,60.0,1
4016,other,1468.0,2.0,140.0,2
4017,other,775.0,2.0,55.0,2
4018,other,1352.0,3.0,135.0,3
4019,other,1976.0,3.0,184.0,3
4020,other,5500.0,4.0,600.0,4
4021,other,1200.0,3.0,95.0,3
4024,other,1300.0,1.0,115.0,2
4027,other,1500.0,3.0,115.0,3
4028,other,750.0,1.0,56.25,1
4029,other,1200.0,3.0,130.0,3
4033,other,2200.0,3.0,187.0,3
4034,other,3329.0,3.0,330.0,3
4038,other,1600.0,3.0,172.0,4
4040,other,1525.0,2.0,122.0,3
4042,other,1390.0,3.0,120.0,3
4045,other,2500.0,3.0,250.0,3
4046,other,2000.0,3.0,210.0,3
4047,other,1760.0,3.0,176.0,3
4048,other,595.0,1.0,42.0,1
4049,other,1170.0,2.0,86.0,2
4050,other,2200.0,4.0,235.0,4
4051,other,1650.0,3.0,175.0,3
4052,other,1650.0,4.0,160.0,3
4054,other,3675.0,4.0,367.0,4
4059,other,2479.13,3.0,215.0,3
4060,other,1100.0,2.0,106.0,2
4061,other,2000.0,3.0,207.0,3
4062,other,1050.0,2.0,110.0,2
4065,other,2045.0,4.0,154.0,3
4066,other,1158.0,2.0,85.0,3
4068,other,1415.0,2.0,110.0,2
4069,other,1840.0,3.0,155.0,3
4070,other,824.0,2.0,60.0,2
4071,other,1340.0,2.0,100.0,3
4072,other,1533.0,3.0,115.0,3
4077,other,1200.0,2.0,125.0,2
4078,other,1050.0,1.0,70.0,1
4082,other,3500.0,4.0,350.0,4
4083,other,2400.0,3.0,260.0,3
4084,other,1452.55,2.0,110.0,2
4085,other,1170.0,2.0,105.0,2
4086,other,3600.0,4.0,365.0,4
4087,other,1650.0,3.0,165.0,3
4088,other,1550.0,2.0,150.0,3
4094,other,1900.0,3.0,160.0,3
4097,other,700.0,1.0,41.0,1
4098,other,3000.0,3.0,250.0,3
4101,other,1463.0,1.0,142.0,2
4102,other,2401.0,3.0,185.0,3
4103,other,890.0,1.0,75.0,1
4105,other,800.0,1.0,52.0,1
4106,other,792.0,2.0,70.0,2
4107,other,461.82,1.0,31.7,1
4109,other,2820.0,3.0,285.0,3
4110,other,1350.0,2.0,140.0,3
4111,other,2100.0,3.0,170.0,3
4112,other,1991.0,3.0,160.0,3
4113,other,1375.0,2.0,105.0,2
4115,other,1672.0,3.0,150.0,3
4116,other,1468.0,3.0,130.0,2
4117,other,1480.0,2.0,145.0,3
4118,other,2000.0,3.0,200.0,3
4120,other,1639.0,3.0,123.0,3
4123,other,2500.0,3.0,270.0,3
4124,other,1570.0,3.0,115.0,3
4125,other,1750.0,3.0,180.0,3
4126,other,1500.0,1.0,160.0,2
4127,other,1200.0,2.0,125.0,2
4128,other,1200.0,3.0,130.0,3
4129,other,3595.0,6.0,360.0,4
4130,other,3259.0,3.0,270.0,3
4131,other,596.0,1.0,42.0,1
4132,other,10000.0,16.0,550.0,16
4133,other,1910.0,3.0,190.0,3
4134,other,1750.0,3.0,149.0,3
4136,other,1300.0,2.0,129.0,2
4137,other,1350.0,4.0,145.0,4
4138,other,1550.0,2.0,160.0,2
4139,other,1000.0,2.0,80.0,2
4140,other,1865.0,4.0,140.0,3
4141,other,675.0,3.0,52.0,2
4142,other,1801.0,3.0,139.0,3
4143,other,2990.0,4.0,324.0,4
4146,other,1839.0,3.0,165.0,3
4147,other,900.0,2.0,70.0,2
4148,other,1500.0,3.0,149.0,3
4149,other,750.0,2.0,50.0,1
4151,other,1904.0,3.0,155.0,3
4153,other,735.0,1.0,75.0,1
4154,other,1200.0,2.0,100.0,2
4155,other,1030.0,2.0,77.25,2
4156,other,2000.0,3.0,160.0,3
4158,other,3100.0,3.0,250.0,3
4159,other,1190.0,2.0,100.0,2
4161,other,1600.0,3.0,165.0,4
4162,other,1200.0,2.0,125.0,2
4164,other,2080.0,2.0,150.0,2
4166,other,1200.0,3.0,95.75,3
4167,other,1810.0,4.0,148.0,3
4168,other,1500.0,2.0,130.0,3
4170,other,1533.0,3.0,150.0,3
4173,other,833.0,1.0,49.0,1
4175,other,1350.0,2.0,110.0,2
4176,other,1655.0,3.0,155.0,3
4178,other,1200.0,2.0,108.0,3
4180,other,1550.0,3.0,160.0,3
4181,other,1200.0,3.0,85.0,2
4182,other,1800.0,3.0,140.0,3
4183,other,2400.0,4.0,200.0,3
4185,other,1900.0,3.0,205.0,3
4187,other,1590.0,3.0,120.0,3
4191,other,1000.0,1.0,75.0,2
4192,other,1170.0,2.0,86.0,2
4193,other,850.0,2.0,75.0,2
4194,other,1150.0,2.0,125.0,2
4195,other,450.0,1.0,25.0,1
4196,other,1100.0,2.0,85.0,2
4197,other,1036.0,2.0,110.0,2
4199,other,1200.0,3.0,96.25,3
4200,other,830.0,2.0,60.0,2
4204,other,1117.0,2.0,110.0,2
4205,other,600.0,1.0,43.0,1
4206,other,2675.0,4.0,290.0,4
4209,other,1030.0,2.0,80.0,2
4212,other,1100.0,2.0,78.0,2
4214,other,922.0,2.0,70.0,2
4215,other,850.0,2.0,72.0,2
4217,other,1233.0,2.0,100.0,2
4218,other,1500.0,3.0,138.0,3
4220,other,1750.0,3.0,170.0,3
4221,other,708.0,1.0,55.0,2
4222,other,1680.0,3.0,135.0,3
4224,other,1240.0,2.0,100.0,2
4225,other,1000.0,2.0,97.0,2
4226,other,840.0,1.0,75.0,1
4227,other,600.0,1.0,52.0,2
4228,other,1670.0,3.0,160.0,3
4230,other,1750.0,3.0,150.0,3
4231,other,1191.0,2.0,90.0,2
4234,other,2200.0,4.0,160.0,3
4235,other,1900.0,3.0,155.0,3
4236,other,1200.0,1.0,95.0,2
4238,other,1100.0,2.0,110.0,2
4239,other,1942.0,3.0,155.0,3
4240,other,1200.0,1.0,69.0,1
4244,other,1464.0,2.0,145.0,2
4246,other,1485.0,2.0,156.0,3
4248,other,1480.0,2.0,125.0,3
4249,other,1500.0,2.0,130.0,2
4250,other,1602.0,2.0,165.0,3
4251,other,1200.0,4.0,130.0,4
4252,other,2700.0,3.0,200.0,3
4253,other,1490.0,2.0,115.0,3
4255,other,3664.0,3.0,325.0,3
4257,other,1520.0,3.0,111.0,3
4258,other,1250.0,2.0,90.0,2
4259,other,1900.0,2.0,190.0,3
4260,other,1602.0,2.0,170.0,3
4262,other,1200.0,2.0,85.0,2
